trial_type,trial_index,time_elapsed,internal_node_id,subject_id,form,wave,session_id,session_restart_id,trial_name,experiment_parameters,task_denominator_neglect_version_A,task_denominator_neglect_version_B,data_checkpoint,data_checkpoint_ind,view_history,rt,custom_timer_ended_trial,interval_id,stimulus,response,pt_trial,block,trial,task_version,choice_type,left_lottery_display_type,right_lottery_display_type,left_lottery_type,right_lottery_type,left_lottery_gold_prop,right_lottery_gold_prop,left_lottery_total_coins,right_lottery_total_coins,left_lottery_gold_coins,right_lottery_gold_coins,left_lottery_silver_coins,right_lottery_silver_coins,selected_lottery,coin_drawn
call-function,5,4467,0.0-2.0-3.0,iwjTfnfHHNOJvkTu4iFn,all,,rT5LKDD8jwUMGBgQh2idvvvdua,44zLDTigPP2FcsQN4VXmsIcjfX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instructions,6,6042,0.0-2.0-4.0,iwjTfnfHHNOJvkTu4iFn,all,,rT5LKDD8jwUMGBgQh2idvvvdua,44zLDTigPP2FcsQN4VXmsIcjfX,dn_pt_trials_instructions,,,,,,"[{'page_index': 0, 'viewing_time': 1574}]",1575.0,False,42.0,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,7,6352,0.0-2.0-5.0-0.0-0.0,iwjTfnfHHNOJvkTu4iFn,all,,rT5LKDD8jwUMGBgQh2idvvvdua,44zLDTigPP2FcsQN4VXmsIcjfX,fixation_cross,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,8,22359,0.0-2.0-5.0-0.0-1.0,iwjTfnfHHNOJvkTu4iFn,all,,rT5LKDD8jwUMGBgQh2idvvvdua,44zLDTigPP2FcsQN4VXmsIcjfX,dn_main_trial_version_A,,,,,,,,True,54.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" style='visibility: hidden'"">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,True,0.0,0.0,A,harmony,array,text,small,large,0.2,0.24,10.0,400.0,2.0,96.0,8.0,304.0,,
html-keyboard-response,9,23394,0.0-2.0-5.0-0.0-2.0,iwjTfnfHHNOJvkTu4iFn,all,,rT5LKDD8jwUMGBgQh2idvvvdua,44zLDTigPP2FcsQN4VXmsIcjfX,dn_trial_feedback,,,,,,,,,,"<p style=""font-size: 3em; color: red;"">X<br><br>TOO SLOW</p>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,10,23709,0.0-2.0-5.0-0.0-0.1,iwjTfnfHHNOJvkTu4iFn,all,,rT5LKDD8jwUMGBgQh2idvvvdua,44zLDTigPP2FcsQN4VXmsIcjfX,fixation_cross,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,11,33532,0.0-2.0-5.0-0.0-1.1,iwjTfnfHHNOJvkTu4iFn,all,,rT5LKDD8jwUMGBgQh2idvvvdua,44zLDTigPP2FcsQN4VXmsIcjfX,dn_main_trial_version_A,,,,,,,9820.0,False,99.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",arrowright,True,0.0,1.0,A,conflict,array,array,large,small,0.05,0.1,400.0,10.0,20.0,1.0,380.0,9.0,right,silver
html-keyboard-response,12,34554,0.0-2.0-5.0-0.0-2.1,iwjTfnfHHNOJvkTu4iFn,all,,rT5LKDD8jwUMGBgQh2idvvvdua,44zLDTigPP2FcsQN4VXmsIcjfX,dn_trial_feedback,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,13,34864,0.0-2.0-5.0-0.0-0.2,iwjTfnfHHNOJvkTu4iFn,all,,rT5LKDD8jwUMGBgQh2idvvvdua,44zLDTigPP2FcsQN4VXmsIcjfX,fixation_cross,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,14,39275,0.0-2.0-5.0-0.0-1.2,iwjTfnfHHNOJvkTu4iFn,all,,rT5LKDD8jwUMGBgQh2idvvvdua,44zLDTigPP2FcsQN4VXmsIcjfX,dn_main_trial_version_A,,,,,,,4408.0,False,132.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" style='visibility: hidden'"">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",arrowleft,True,0.0,2.0,A,conflict,array,text,small,large,0.2,0.12,10.0,400.0,2.0,48.0,8.0,352.0,left,silver
