trial_type,trial_index,time_elapsed,internal_node_id,subject_id,form,wave,session_id,session_restart_id,trial_name,experiment_parameters,task_denominator_neglect_version_A,task_denominator_neglect_version_B,data_checkpoint,data_checkpoint_ind,view_history,rt,custom_timer_ended_trial,interval_id,stimulus,response,pt_trial,block,trial,task_version,choice_type,left_lottery_display_type,right_lottery_display_type,left_lottery_type,right_lottery_type,left_lottery_gold_prop,right_lottery_gold_prop,left_lottery_total_coins,right_lottery_total_coins,left_lottery_gold_coins,right_lottery_gold_coins,left_lottery_silver_coins,right_lottery_silver_coins,selected_lottery,coin_drawn
html-keyboard-response,9,57507,0.0-4.0-5.0-0.0-0.0,VKnu0IjqtwkIeIw2M08Q,all,,L0RcsSDQctmciE9AckgAteJIbn,UIG5086UvrNYN3tL7cNflMcX09,fixation_cross,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,10,65948,0.0-4.0-5.0-0.0-1.0,VKnu0IjqtwkIeIw2M08Q,all,,L0RcsSDQctmciE9AckgAteJIbn,UIG5086UvrNYN3tL7cNflMcX09,dn_main_trial_version_A,,,,,,,8439.0,False,6.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" style='visibility: hidden'"">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",arrowright,True,0.0,0.0,A,harmony,text,array,small,large,0.3,0.3399999999999999,10.0,400.0,3.0,136.0,7.0,264.0,right,silver
html-keyboard-response,11,66963,0.0-4.0-5.0-0.0-2.0,VKnu0IjqtwkIeIw2M08Q,all,,L0RcsSDQctmciE9AckgAteJIbn,UIG5086UvrNYN3tL7cNflMcX09,dn_trial_feedback,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,12,67276,0.0-4.0-5.0-0.0-0.1,VKnu0IjqtwkIeIw2M08Q,all,,L0RcsSDQctmciE9AckgAteJIbn,UIG5086UvrNYN3tL7cNflMcX09,fixation_cross,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,13,70943,0.0-4.0-5.0-0.0-1.1,VKnu0IjqtwkIeIw2M08Q,all,,L0RcsSDQctmciE9AckgAteJIbn,UIG5086UvrNYN3tL7cNflMcX09,dn_main_trial_version_A,,,,,,,3665.0,False,9.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",arrowleft,True,0.0,1.0,A,harmony,array,array,large,small,0.3399999999999999,0.3,400.0,10.0,136.0,3.0,264.0,7.0,left,silver
html-keyboard-response,14,71952,0.0-4.0-5.0-0.0-2.1,VKnu0IjqtwkIeIw2M08Q,all,,L0RcsSDQctmciE9AckgAteJIbn,UIG5086UvrNYN3tL7cNflMcX09,dn_trial_feedback,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,15,72266,0.0-4.0-5.0-0.0-0.2,VKnu0IjqtwkIeIw2M08Q,all,,L0RcsSDQctmciE9AckgAteJIbn,UIG5086UvrNYN3tL7cNflMcX09,fixation_cross,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,16,75301,0.0-4.0-5.0-0.0-1.2,VKnu0IjqtwkIeIw2M08Q,all,,L0RcsSDQctmciE9AckgAteJIbn,UIG5086UvrNYN3tL7cNflMcX09,dn_main_trial_version_A,,,,,,,3034.0,False,12.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" style='visibility: hidden'"">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",arrowright,True,0.0,2.0,A,conflict,array,text,large,small,0.2199999999999999,0.3,400.0,10.0,88.0,3.0,312.0,7.0,right,silver
html-keyboard-response,17,76306,0.0-4.0-5.0-0.0-2.2,VKnu0IjqtwkIeIw2M08Q,all,,L0RcsSDQctmciE9AckgAteJIbn,UIG5086UvrNYN3tL7cNflMcX09,dn_trial_feedback,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,18,76612,0.0-4.0-5.0-0.0-0.3,VKnu0IjqtwkIeIw2M08Q,all,,L0RcsSDQctmciE9AckgAteJIbn,UIG5086UvrNYN3tL7cNflMcX09,fixation_cross,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,
